source,target,weight
GM Insula Id1,GM Secondary somatosensory cortex / Parietal operculum OP2,0.3643137563502027
GM Insula Id1,GM Secondary somatosensory cortex / Parietal operculum OP3,0.25622661703040905
GM Insula Id1,GM Secondary somatosensory cortex / Parietal operculum OP4,0.22167102374719605
GM Insula Id1,GM Superior parietal lobule 5Ci,0.009957422695025975
GM Insula Id1,GM Superior parietal lobule 5L,0.38890345954809946
GM Insula Id1,GM Superior parietal lobule 5M,0.579759860302065
GM Insula Id1,GM Superior parietal lobule 7A,0.8115385382731048
GM Insula Id1,GM Superior parietal lobule 7M,0.6817004323779456
GM Insula Id1,GM Superior parietal lobule 7P,0.26873716685106275
GM Insula Id1,GM Superior parietal lobule 7PC,0.0148392207127932
GM Insula Id1,GM Visual cortex V1 BA17,0.1868633668260966
GM Insula Id1,GM Visual cortex V2 BA18,0.07300424243744075
GM Insula Id1,GM Visual cortex V3V,0.5293917304950932
GM Insula Id1,GM Visual cortex V4,0.8573242377905219
GM Insula Id1,GM Visual cortex V5,0.593395128120233
GM Insula Id1,WM Acoustic radiation,0.9625322626970698
GM Insula Id1,WM Callosal body,0.07496537434741457
GM Insula Id1,WM Cingulum,0.16620456671106498
GM Insula Id1,WM Corticospinal tract,0.9922780119721925
GM Insula Id1,WM Fornix,0.3544514769491287
GM Insula Id1,WM Inferior occipito-frontal fascicle,0.5127141386677516
GM Insula Id1,WM Optic radiation,0.22625071862860924
GM Insula Id1,WM Superior longitudinal fascicle,0.9246414481332927
GM Insula Id1,WM Superior occipito-frontal fascicle,0.6194279822659655
GM Insula Id1,WM Uncinate fascicle,0.05132994758771381
GM Insula Ig1,GM Insula Ig2,0.13356671670447273
GM Insula Ig1,GM Lateral geniculate body,0.38458819363119523
GM Insula Ig1,GM Mamillary body,0.46179332129211037
GM Insula Ig1,GM Medial geniculate body,0.7329502083134876
GM Insula Ig1,GM Premotor cortex BA6,0.22254164331791837
GM Insula Ig1,GM Primary auditory cortex TE1.0,0.9637404190779134
GM Insula Ig1,GM Primary auditory cortex TE1.1,0.5707056426425298
GM Insula Ig1,GM Primary auditory cortex TE1.2,0.15306164022922475
GM Insula Ig1,GM Primary motor cortex BA4a,0.4746059759771769
GM Insula Ig1,GM Primary motor cortex BA4p,0.38817568375921063
GM Insula Ig1,GM Primary somatosensory cortex BA1,0.616202422907914
GM Insula Ig1,GM Primary somatosensory cortex BA2,0.4576031107237186
GM Insula Ig1,GM Primary somatosensory cortex BA3a,0.1845282316091884
GM Insula Ig1,GM Primary somatosensory cortex BA3b,0.9137099759194779
GM Insula Ig1,GM Secondary somatosensory cortex / Parietal operculum OP1,0.17992500722477645
GM Insula Ig1,GM Secondary somatosensory cortex / Parietal operculum OP2,0.9675623163947598
GM Insula Ig1,GM Secondary somatosensory cortex / Parietal operculum OP3,0.07362233576151789
GM Insula Ig1,GM Secondary somatosensory cortex / Parietal operculum OP4,0.8492452066999573
GM Insula Ig1,GM Superior parietal lobule 5Ci,0.33099466976354164
GM Insula Ig1,GM Superior parietal lobule 5L,0.9349937076756681
GM Insula Ig1,GM Superior parietal lobule 5M,0.12511237113180618
GM Insula Ig1,GM Superior parietal lobule 7A,0.6875667268526793
GM Insula Ig1,GM Superior parietal lobule 7M,0.6570438853787899
GM Insula Ig1,GM Superior parietal lobule 7P,0.34798997085076644
GM Insula Ig1,GM Superior parietal lobule 7PC,0.7006858413762143
GM Insula Ig1,GM Visual cortex V1 BA17,0.05056529683706745
GM Insula Ig1,GM Visual cortex V2 BA18,0.38253351371599775
GM Insula Ig1,GM Visual cortex V3V,0.8576597434573843
GM Insula Ig1,GM Visual cortex V4,0.35946824766929875
GM Insula Ig1,GM Visual cortex V5,0.982931634743929
GM Insula Ig1,WM Acoustic radiation,0.32313852578963875
GM Insula Ig1,WM Callosal body,0.748968094781513
GM Insula Ig1,WM Cingulum,0.35454584454946403
GM Insula Ig1,WM Corticospinal tract,0.7476585991516486
GM Insula Ig1,WM Fornix,0.7025665788982957
GM Insula Ig1,WM Inferior occipito-frontal fascicle,0.6814218930228099
GM Insula Ig1,WM Optic radiation,0.02191327276412558
GM Insula Ig1,WM Superior longitudinal fascicle,0.2568877616556441
GM Insula Ig1,WM Superior occipito-frontal fascicle,0.3186928708006076
GM Insula Ig1,WM Uncinate fascicle,0.39285530066136654
GM Insula Ig2,GM Lateral geniculate body,0.16944793250542056
GM Insula Ig2,GM Mamillary body,0.4372006332653494
GM Insula Ig2,GM Medial geniculate body,0.7145902597683796
GM Insula Ig2,GM Premotor cortex BA6,0.13622933549134508
GM Insula Ig2,GM Primary auditory cortex TE1.0,0.6469688499002125
GM Insula Ig2,GM Primary auditory cortex TE1.1,0.8022353826269062
GM Insula Ig2,GM Primary auditory cortex TE1.2,0.6599288261738622
GM Insula Ig2,GM Primary motor cortex BA4a,0.7553442799358645
GM Insula Ig2,GM Primary motor cortex BA4p,0.5013937661875314
GM Insula Ig2,GM Primary somatosensory cortex BA1,0.46769570736665445
GM Insula Ig2,GM Primary somatosensory cortex BA2,0.5320365111497306
GM Insula Ig2,GM Primary somatosensory cortex BA3a,0.30697223112557315
GM Insula Ig2,GM Primary somatosensory cortex BA3b,0.2932576311326849
GM Insula Ig2,GM Secondary somatosensory cortex / Parietal operculum OP1,0.6295060872998951
GM Insula Ig2,GM Secondary somatosensory cortex / Parietal operculum OP2,0.8091068774260585
GM Insula Ig2,GM Secondary somatosensory cortex / Parietal operculum OP3,0.3196356262675677
GM Insula Ig2,GM Secondary somatosensory cortex / Parietal operculum OP4,0.884200306254409
GM Insula Ig2,GM Superior parietal lobule 5Ci,0.4629903367689713
GM Insula Ig2,GM Superior parietal lobule 5L,0.431755146615605
GM Insula Ig2,GM Superior parietal lobule 5M,0.4856355167233729
GM Insula Ig2,GM Superior parietal lobule 7A,0.6726595219482693
GM Insula Ig2,GM Superior parietal lobule 7M,0.22256870959736685
GM Insula Ig2,GM Superior parietal lobule 7P,0.9099048017996428
GM Insula Ig2,GM Superior parietal lobule 7PC,0.4444981758350117
GM Insula Ig2,GM Visual cortex V1 BA17,0.48659983893989456
GM Insula Ig2,GM Visual cortex V2 BA18,0.5139426154604989
GM Insula Ig2,GM Visual cortex V3V,0.1400788107360489
GM Insula Ig2,GM Visual cortex V4,0.8684227075557042
GM Insula Ig2,GM Visual cortex V5,0.6093435583528412
GM Insula Ig2,WM Acoustic radiation,0.9905353591642406
GM Insula Ig2,WM Callosal body,0.9667951364226721
GM Insula Ig2,WM Cingulum,0.9847727973062157
GM Insula Ig2,WM Corticospinal tract,0.9003619850026627
GM Insula Ig2,WM Fornix,0.33788227296882845
GM Insula Ig2,WM Inferior occipito-frontal fascicle,0.9713242084585727
GM Insula Ig2,WM Optic radiation,0.7579647807975961
GM Insula Ig2,WM Superior longitudinal fascicle,0.42483581484744115
GM Insula Ig2,WM Superior occipito-frontal fascicle,0.4603424807377675
GM Insula Ig2,WM Uncinate fascicle,0.8714325902787853
GM Lateral geniculate body,GM Mamillary body,0.2432952914884381
GM Lateral geniculate body,GM Medial geniculate body,0.8003311858431489
GM Lateral geniculate body,GM Premotor cortex BA6,0.662491909575694
GM Lateral geniculate body,GM Primary auditory cortex TE1.0,0.632769814361987
GM Lateral geniculate body,GM Primary auditory cortex TE1.1,0.40438810218237775
GM Lateral geniculate body,GM Primary auditory cortex TE1.2,0.01816699167818514
GM Lateral geniculate body,GM Primary motor cortex BA4a,0.8347670938767251
GM Lateral geniculate body,GM Primary motor cortex BA4p,0.43992739937291214
GM Lateral geniculate body,GM Primary somatosensory cortex BA1,0.7539896685148709
GM Lateral geniculate body,GM Primary somatosensory cortex BA2,0.2660463424441939
GM Lateral geniculate body,GM Primary somatosensory cortex BA3a,0.47707889034888973
GM Lateral geniculate body,GM Primary somatosensory cortex BA3b,0.3891414736833556
GM Lateral geniculate body,GM Secondary somatosensory cortex / Parietal operculum OP1,0.6547732177428484
GM Lateral geniculate body,GM Secondary somatosensory cortex / Parietal operculum OP2,0.016467040351113682
GM Lateral geniculate body,GM Secondary somatosensory cortex / Parietal operculum OP3,0.731058190565117
GM Lateral geniculate body,GM Secondary somatosensory cortex / Parietal operculum OP4,0.9376990308867518
GM Lateral geniculate body,GM Superior parietal lobule 5Ci,0.2599312454342494
GM Lateral geniculate body,GM Superior parietal lobule 5L,0.5206310784041787
GM Lateral geniculate body,GM Superior parietal lobule 5M,0.6015029354277386
GM Lateral geniculate body,GM Superior parietal lobule 7A,0.02351609896109752
GM Lateral geniculate body,GM Superior parietal lobule 7M,0.8430708340106793
GM Lateral geniculate body,GM Superior parietal lobule 7P,0.04528399492260071
GM Lateral geniculate body,GM Superior parietal lobule 7PC,0.32960659162136763
GM Lateral geniculate body,GM Visual cortex V1 BA17,0.14731598718312944
GM Lateral geniculate body,GM Visual cortex V2 BA18,0.9495812978250827
GM Lateral geniculate body,GM Visual cortex V3V,0.41993002790612755
GM Lateral geniculate body,GM Visual cortex V4,0.9856502821833772
GM Lateral geniculate body,GM Visual cortex V5,0.9434912573038441
GM Lateral geniculate body,WM Acoustic radiation,0.6476763842928236
GM Lateral geniculate body,WM Callosal body,0.5774736940231808
GM Lateral geniculate body,WM Cingulum,0.9639962382426628
GM Lateral geniculate body,WM Corticospinal tract,0.9722488124934507
GM Lateral geniculate body,WM Fornix,0.30516929965348116
GM Lateral geniculate body,WM Inferior occipito-frontal fascicle,0.7443590238986132
GM Lateral geniculate body,WM Optic radiation,0.7335049994816386
GM Lateral geniculate body,WM Superior longitudinal fascicle,0.49782154055675576
GM Lateral geniculate body,WM Superior occipito-frontal fascicle,0.7749693783850968
GM Lateral geniculate body,WM Uncinate fascicle,0.15057745360754593
GM Mamillary body,GM Medial geniculate body,0.7027964149640737
GM Mamillary body,GM Premotor cortex BA6,0.9254582817088092
GM Mamillary body,GM Primary auditory cortex TE1.0,0.3454582910526591
GM Mamillary body,GM Primary auditory cortex TE1.1,0.6812034676794717
GM Mamillary body,GM Primary auditory cortex TE1.2,0.49137969232272993
GM Mamillary body,GM Primary motor cortex BA4a,0.6158724123718452
GM Mamillary body,GM Primary motor cortex BA4p,0.38856188307186323
GM Mamillary body,GM Primary somatosensory cortex BA1,0.9132742594258986
GM Mamillary body,GM Primary somatosensory cortex BA2,0.8269459478766631
GM Mamillary body,GM Primary somatosensory cortex BA3a,0.2353198406620982
GM Mamillary body,GM Primary somatosensory cortex BA3b,0.2840857130411264
GM Mamillary body,GM Secondary somatosensory cortex / Parietal operculum OP1,0.642277492214721
GM Mamillary body,GM Secondary somatosensory cortex / Parietal operculum OP2,0.17576634310609007
GM Mamillary body,GM Secondary somatosensory cortex / Parietal operculum OP3,0.2921972173494388
GM Mamillary body,GM Secondary somatosensory cortex / Parietal operculum OP4,0.08948743109348678
GM Mamillary body,GM Superior parietal lobule 5Ci,0.8945288951085106
GM Mamillary body,GM Superior parietal lobule 5L,0.0635132078756876
GM Mamillary body,GM Superior parietal lobule 5M,0.5284465067581742
GM Mamillary body,GM Superior parietal lobule 7A,0.38012836819664786
GM Mamillary body,GM Superior parietal lobule 7M,0.5351730011117465
GM Mamillary body,GM Superior parietal lobule 7P,0.8818358509214492
GM Mamillary body,GM Superior parietal lobule 7PC,0.14198862462147965
GM Mamillary body,GM Visual cortex V1 BA17,0.5281807979495299
GM Mamillary body,GM Visual cortex V2 BA18,0.961866845445864
GM Mamillary body,GM Visual cortex V3V,0.7569202868635663
GM Mamillary body,GM Visual cortex V4,0.1733294889859065
GM Mamillary body,GM Visual cortex V5,0.6091577204979843
GM Mamillary body,WM Acoustic radiation,0.2776315658034356
GM Mamillary body,WM Callosal body,0.10984851510744653
GM Mamillary body,WM Cingulum,0.7665362879253875
GM Mamillary body,WM Corticospinal tract,0.6714903504305494
GM Mamillary body,WM Fornix,0.854195387137644
GM Mamillary body,WM Inferior occipito-frontal fascicle,0.4893872334697672
GM Mamillary body,WM Optic radiation,0.07407608982650427
GM Mamillary body,WM Superior longitudinal fascicle,0.5357436430730688
GM Mamillary body,WM Superior occipito-frontal fascicle,0.6698004484788097
GM Mamillary body,WM Uncinate fascicle,0.28868153986817524
GM Medial geniculate body,GM Premotor cortex BA6,0.9705718731091257
GM Medial geniculate body,GM Primary auditory cortex TE1.0,0.25314852031711743
GM Medial geniculate body,GM Primary auditory cortex TE1.1,0.43890204997072857
GM Medial geniculate body,GM Primary auditory cortex TE1.2,0.23607640951892628
GM Medial geniculate body,GM Primary motor cortex BA4a,0.9317975734973796
GM Medial geniculate body,GM Primary motor cortex BA4p,0.8873540171311721
GM Medial geniculate body,GM Primary somatosensory cortex BA1,0.7672603983238324
GM Medial geniculate body,GM Primary somatosensory cortex BA2,0.4413258732090638
GM Medial geniculate body,GM Primary somatosensory cortex BA3a,0.40789087808990987
GM Medial geniculate body,GM Primary somatosensory cortex BA3b,0.8493132110713597
GM Medial geniculate body,GM Secondary somatosensory cortex / Parietal operculum OP1,0.3596545590104564
GM Medial geniculate body,GM Secondary somatosensory cortex / Parietal operculum OP2,0.6514864008164624
GM Medial geniculate body,GM Secondary somatosensory cortex / Parietal operculum OP3,0.331968757096319
GM Medial geniculate body,GM Secondary somatosensory cortex / Parietal operculum OP4,0.9196898024917054
GM Medial geniculate body,GM Superior parietal lobule 5Ci,0.2951897747527801
GM Medial geniculate body,GM Superior parietal lobule 5L,0.8402001991318092
GM Medial geniculate body,GM Superior parietal lobule 5M,0.16714754055241787
GM Medial geniculate body,GM Superior parietal lobule 7A,0.8227717893500187
GM Medial geniculate body,GM Superior parietal lobule 7M,0.2566882227286109
GM Medial geniculate body,GM Superior parietal lobule 7P,0.4455416065471285
GM Medial geniculate body,GM Superior parietal lobule 7PC,0.36746175488992094
GM Medial geniculate body,GM Visual cortex V1 BA17,0.4687781440535047
GM Medial geniculate body,GM Visual cortex V2 BA18,0.1847966112518391
GM Medial geniculate body,GM Visual cortex V3V,0.27135770976551987
GM Medial geniculate body,GM Visual cortex V4,0.9413283229630447
GM Medial geniculate body,GM Visual cortex V5,0.7943921700299953
GM Medial geniculate body,WM Acoustic radiation,0.3265492205354348
GM Medial geniculate body,WM Callosal body,0.9768756825314597
GM Medial geniculate body,WM Cingulum,0.08151525760480627
GM Medial geniculate body,WM Corticospinal tract,0.2615624601426446
GM Medial geniculate body,WM Fornix,0.03467809340364969
GM Medial geniculate body,WM Inferior occipito-frontal fascicle,0.2499687528457264
GM Medial geniculate body,WM Optic radiation,0.4107790959573011
GM Medial geniculate body,WM Superior longitudinal fascicle,0.45881971217655715
GM Medial geniculate body,WM Superior occipito-frontal fascicle,0.9908293137653014
GM Medial geniculate body,WM Uncinate fascicle,0.6872784608821814
GM Premotor cortex BA6,GM Primary auditory cortex TE1.0,0.9717989862906312
GM Premotor cortex BA6,GM Primary auditory cortex TE1.1,0.5464137510980762
GM Premotor cortex BA6,GM Primary auditory cortex TE1.2,0.09633966448854381
GM Premotor cortex BA6,GM Primary motor cortex BA4a,0.14423749763144533
GM Premotor cortex BA6,GM Primary motor cortex BA4p,0.6539102693323781
GM Premotor cortex BA6,GM Primary somatosensory cortex BA1,0.8807135236006405
GM Premotor cortex BA6,GM Primary somatosensory cortex BA2,0.6304956831526771
GM Premotor cortex BA6,GM Primary somatosensory cortex BA3a,0.21096218503147823
GM Premotor cortex BA6,GM Primary somatosensory cortex BA3b,0.3763842675702789
GM Premotor cortex BA6,GM Secondary somatosensory cortex / Parietal operculum OP1,0.42232713506585906
GM Premotor cortex BA6,GM Secondary somatosensory cortex / Parietal operculum OP2,0.7052635065923104
GM Premotor cortex BA6,GM Secondary somatosensory cortex / Parietal operculum OP3,0.3580415789427167
GM Premotor cortex BA6,GM Secondary somatosensory cortex / Parietal operculum OP4,0.7655776551263914
GM Premotor cortex BA6,GM Superior parietal lobule 5Ci,0.9485720423871454
GM Premotor cortex BA6,GM Superior parietal lobule 5L,0.5047692799499799
GM Premotor cortex BA6,GM Superior parietal lobule 5M,0.7086168720752756
GM Premotor cortex BA6,GM Superior parietal lobule 7A,0.7015908019945332
GM Premotor cortex BA6,GM Superior parietal lobule 7M,0.7934762704302876
GM Premotor cortex BA6,GM Superior parietal lobule 7P,0.20210707286387297
GM Premotor cortex BA6,GM Superior parietal lobule 7PC,0.09786029225514048
GM Premotor cortex BA6,GM Visual cortex V1 BA17,0.29844067772556004
GM Premotor cortex BA6,GM Visual cortex V2 BA18,0.15803383625484113
GM Premotor cortex BA6,GM Visual cortex V3V,0.20522830373165812
GM Premotor cortex BA6,GM Visual cortex V4,0.05695477063386223
GM Premotor cortex BA6,GM Visual cortex V5,0.9145071775801712
GM Premotor cortex BA6,WM Acoustic radiation,0.3074882582965519
GM Premotor cortex BA6,WM Callosal body,0.8072039210298237
GM Premotor cortex BA6,WM Cingulum,0.4653424421782356
GM Premotor cortex BA6,WM Corticospinal tract,0.5220811181208124
GM Premotor cortex BA6,WM Fornix,0.881549985514642
GM Premotor cortex BA6,WM Inferior occipito-frontal fascicle,0.7735305976811699
GM Premotor cortex BA6,WM Optic radiation,0.12618672823098076
GM Premotor cortex BA6,WM Superior longitudinal fascicle,0.5363971292032577
GM Premotor cortex BA6,WM Superior occipito-frontal fascicle,0.48233460976088083
GM Premotor cortex BA6,WM Uncinate fascicle,0.5322965638428419
GM Primary auditory cortex TE1.0,GM Primary auditory cortex TE1.1,0.8258826532143535
GM Primary auditory cortex TE1.0,GM Primary auditory cortex TE1.2,0.6021357401168276
GM Primary auditory cortex TE1.0,GM Primary motor cortex BA4a,0.837920400604636
GM Primary auditory cortex TE1.0,GM Primary motor cortex BA4p,0.45211133868507203
GM Primary auditory cortex TE1.0,GM Primary somatosensory cortex BA1,0.8420102105121557
GM Primary auditory cortex TE1.0,GM Primary somatosensory cortex BA2,0.41119561642801983
GM Primary auditory cortex TE1.0,GM Primary somatosensory cortex BA3a,0.09607758622287921
GM Primary auditory cortex TE1.0,GM Primary somatosensory cortex BA3b,0.10382032638323357
GM Primary auditory cortex TE1.0,GM Secondary somatosensory cortex / Parietal operculum OP1,0.9543933325017314
GM Primary auditory cortex TE1.0,GM Secondary somatosensory cortex / Parietal operculum OP2,0.12226121976434201
GM Primary auditory cortex TE1.0,GM Secondary somatosensory cortex / Parietal operculum OP3,0.4089956841276905
GM Primary auditory cortex TE1.0,GM Secondary somatosensory cortex / Parietal operculum OP4,0.28819126224089986
GM Primary auditory cortex TE1.0,GM Superior parietal lobule 5Ci,0.26904958570359494
GM Primary auditory cortex TE1.0,GM Superior parietal lobule 5L,0.4310677127349083
GM Primary auditory cortex TE1.0,GM Superior parietal lobule 5M,0.18827364845587513
GM Primary auditory cortex TE1.0,GM Superior parietal lobule 7A,0.9381430213375764
GM Primary auditory cortex TE1.0,GM Superior parietal lobule 7M,0.43991552755174845
GM Primary auditory cortex TE1.0,GM Superior parietal lobule 7P,0.39488161915552145
GM Primary auditory cortex TE1.0,GM Superior parietal lobule 7PC,0.732227658930662
GM Primary auditory cortex TE1.0,GM Visual cortex V1 BA17,0.18545856145784434
GM Primary auditory cortex TE1.0,GM Visual cortex V2 BA18,0.2036180266337282
GM Primary auditory cortex TE1.0,GM Visual cortex V3V,0.9963047697595986
GM Primary auditory cortex TE1.0,GM Visual cortex V4,0.7487386953429902
GM Primary auditory cortex TE1.0,GM Visual cortex V5,0.7662409324472511
GM Primary auditory cortex TE1.0,WM Acoustic radiation,0.5871894596493573
GM Primary auditory cortex TE1.0,WM Callosal body,0.46363933260454115
GM Primary auditory cortex TE1.0,WM Cingulum,0.2684405899145397
GM Primary auditory cortex TE1.0,WM Corticospinal tract,0.6967215359973317
GM Primary auditory cortex TE1.0,WM Fornix,0.4482862757516266
GM Primary auditory cortex TE1.0,WM Inferior occipito-frontal fascicle,0.763339225797154
GM Primary auditory cortex TE1.0,WM Optic radiation,0.6495821122980345
GM Primary auditory cortex TE1.0,WM Superior longitudinal fascicle,0.05577546107761666
GM Primary auditory cortex TE1.0,WM Superior occipito-frontal fascicle,0.6411123521172766
GM Primary auditory cortex TE1.0,WM Uncinate fascicle,0.41386010658754246
GM Primary auditory cortex TE1.1,GM Primary auditory cortex TE1.2,0.7521524656879123
GM Primary auditory cortex TE1.1,GM Primary motor cortex BA4a,0.9657453994344644
GM Primary auditory cortex TE1.1,GM Primary motor cortex BA4p,0.9313720024107773
GM Primary auditory cortex TE1.1,GM Primary somatosensory cortex BA1,0.24174833976707566
GM Primary auditory cortex TE1.1,GM Primary somatosensory cortex BA2,0.6276286450396013
GM Primary auditory cortex TE1.1,GM Primary somatosensory cortex BA3a,0.7816371780403353
GM Primary auditory cortex TE1.1,GM Primary somatosensory cortex BA3b,0.6263851369350358
GM Primary auditory cortex TE1.1,GM Secondary somatosensory cortex / Parietal operculum OP1,0.8620963794756137
GM Primary auditory cortex TE1.1,GM Secondary somatosensory cortex / Parietal operculum OP2,0.3912197765870936
GM Primary auditory cortex TE1.1,GM Secondary somatosensory cortex / Parietal operculum OP3,0.734026931271569
GM Primary auditory cortex TE1.1,GM Secondary somatosensory cortex / Parietal operculum OP4,0.775132219738305
GM Primary auditory cortex TE1.1,GM Superior parietal lobule 5Ci,0.28248863292808846
GM Primary auditory cortex TE1.1,GM Superior parietal lobule 5L,0.6974441631279981
GM Primary auditory cortex TE1.1,GM Superior parietal lobule 5M,0.8987212739039789
GM Primary auditory cortex TE1.1,GM Superior parietal lobule 7A,0.5109702645850721
GM Primary auditory cortex TE1.1,GM Superior parietal lobule 7M,0.2612394404978807
GM Primary auditory cortex TE1.1,GM Superior parietal lobule 7P,0.3384462044258465
GM Primary auditory cortex TE1.1,GM Superior parietal lobule 7PC,0.01104732604476455
GM Primary auditory cortex TE1.1,GM Visual cortex V1 BA17,0.14078621860585883
GM Primary auditory cortex TE1.1,GM Visual cortex V2 BA18,0.687165743140157
GM Primary auditory cortex TE1.1,GM Visual cortex V3V,0.9045261324154682
GM Primary auditory cortex TE1.1,GM Visual cortex V4,0.24941140031079556
GM Primary auditory cortex TE1.1,GM Visual cortex V5,0.9737465684125223
GM Primary auditory cortex TE1.1,WM Acoustic radiation,0.5930165459260126
GM Primary auditory cortex TE1.1,WM Callosal body,0.9221964063213326
GM Primary auditory cortex TE1.1,WM Cingulum,0.8832418123236948
GM Primary auditory cortex TE1.1,WM Corticospinal tract,0.8122778953739624
GM Primary auditory cortex TE1.1,WM Fornix,0.9296596198810011
GM Primary auditory cortex TE1.1,WM Inferior occipito-frontal fascicle,0.08179225354601638
GM Primary auditory cortex TE1.1,WM Optic radiation,0.22945844065123566
GM Primary auditory cortex TE1.1,WM Superior longitudinal fascicle,0.7158493792047405
GM Primary auditory cortex TE1.1,WM Superior occipito-frontal fascicle,0.08938629153975997
GM Primary auditory cortex TE1.1,WM Uncinate fascicle,0.6347123014791108
GM Primary auditory cortex TE1.2,GM Primary motor cortex BA4a,0.7290498332486304
GM Primary auditory cortex TE1.2,GM Primary motor cortex BA4p,0.175145011288115
GM Primary auditory cortex TE1.2,GM Primary somatosensory cortex BA1,0.556038940077622
GM Primary auditory cortex TE1.2,GM Primary somatosensory cortex BA2,0.12451955822407557
GM Primary auditory cortex TE1.2,GM Primary somatosensory cortex BA3a,0.8377823975673991
GM Primary auditory cortex TE1.2,GM Primary somatosensory cortex BA3b,0.8133085417280911
GM Primary auditory cortex TE1.2,GM Secondary somatosensory cortex / Parietal operculum OP1,0.43215885907915663
GM Primary auditory cortex TE1.2,GM Secondary somatosensory cortex / Parietal operculum OP2,0.5847930016565356
GM Primary auditory cortex TE1.2,GM Secondary somatosensory cortex / Parietal operculum OP3,0.8336590334253486
GM Primary auditory cortex TE1.2,GM Secondary somatosensory cortex / Parietal operculum OP4,0.8293371776982994
GM Primary auditory cortex TE1.2,GM Superior parietal lobule 5Ci,0.04111454917152646
GM Primary auditory cortex TE1.2,GM Superior parietal lobule 5L,0.25178757323756984
GM Primary auditory cortex TE1.2,GM Superior parietal lobule 5M,0.6225034098592814
GM Primary auditory cortex TE1.2,GM Superior parietal lobule 7A,0.13103233786287838
GM Primary auditory cortex TE1.2,GM Superior parietal lobule 7M,0.8724426509536701
GM Primary auditory cortex TE1.2,GM Superior parietal lobule 7P,0.06312872143658022
GM Primary auditory cortex TE1.2,GM Superior parietal lobule 7PC,0.5614211892289961
GM Primary auditory cortex TE1.2,GM Visual cortex V1 BA17,0.6466987724127827
GM Primary auditory cortex TE1.2,GM Visual cortex V2 BA18,0.9932849796774601
GM Primary auditory cortex TE1.2,GM Visual cortex V3V,0.46089783332394296
GM Primary auditory cortex TE1.2,GM Visual cortex V4,0.8300399387490119
GM Primary auditory cortex TE1.2,GM Visual cortex V5,0.6267846121552543
GM Primary auditory cortex TE1.2,WM Acoustic radiation,0.24428132262822355
GM Primary auditory cortex TE1.2,WM Callosal body,0.6938465912063616
GM Primary auditory cortex TE1.2,WM Cingulum,0.6002055909931696
GM Primary auditory cortex TE1.2,WM Corticospinal tract,0.029238898124108403
GM Primary auditory cortex TE1.2,WM Fornix,0.9024515264477347
GM Primary auditory cortex TE1.2,WM Inferior occipito-frontal fascicle,0.4092660658199325
GM Primary auditory cortex TE1.2,WM Optic radiation,0.7897915142019928
GM Primary auditory cortex TE1.2,WM Superior longitudinal fascicle,0.09047939651025494
GM Primary auditory cortex TE1.2,WM Superior occipito-frontal fascicle,0.15568671427373382
GM Primary auditory cortex TE1.2,WM Uncinate fascicle,0.5062450266510748
GM Primary motor cortex BA4a,GM Primary motor cortex BA4p,0.46123580184717383
GM Primary motor cortex BA4a,GM Primary somatosensory cortex BA1,0.606978590324933
GM Primary motor cortex BA4a,GM Primary somatosensory cortex BA2,0.4571438209852542
GM Primary motor cortex BA4a,GM Primary somatosensory cortex BA3a,0.7021161745800099
GM Primary motor cortex BA4a,GM Primary somatosensory cortex BA3b,0.7047068628998286
GM Primary motor cortex BA4a,GM Secondary somatosensory cortex / Parietal operculum OP1,0.2989338973797425
GM Primary motor cortex BA4a,GM Secondary somatosensory cortex / Parietal operculum OP2,0.74798226766115
GM Primary motor cortex BA4a,GM Secondary somatosensory cortex / Parietal operculum OP3,0.6904609982149607
GM Primary motor cortex BA4a,GM Secondary somatosensory cortex / Parietal operculum OP4,0.47239417047713295
GM Primary motor cortex BA4a,GM Superior parietal lobule 5Ci,0.8769519707710882
GM Primary motor cortex BA4a,GM Superior parietal lobule 5L,0.07209845456873054
GM Primary motor cortex BA4a,GM Superior parietal lobule 5M,0.12870689400698088
GM Primary motor cortex BA4a,GM Superior parietal lobule 7A,0.5432399066707819
GM Primary motor cortex BA4a,GM Superior parietal lobule 7M,0.2517988994250039
GM Primary motor cortex BA4a,GM Superior parietal lobule 7P,0.18761988474765479
GM Primary motor cortex BA4a,GM Superior parietal lobule 7PC,0.7841509392281141
GM Primary motor cortex BA4a,GM Visual cortex V1 BA17,0.6794682825331951
GM Primary motor cortex BA4a,GM Visual cortex V2 BA18,0.6122067186943339
GM Primary motor cortex BA4a,GM Visual cortex V3V,0.07599904524138745
GM Primary motor cortex BA4a,GM Visual cortex V4,0.6438036816356384
GM Primary motor cortex BA4a,GM Visual cortex V5,0.6700240547289815
GM Primary motor cortex BA4a,WM Acoustic radiation,0.8125196965384057
GM Primary motor cortex BA4a,WM Callosal body,0.8341083722574956
GM Primary motor cortex BA4a,WM Cingulum,0.4987404274121412
GM Primary motor cortex BA4a,WM Corticospinal tract,0.5864950049253033
GM Primary motor cortex BA4a,WM Fornix,0.1445468170512625
GM Primary motor cortex BA4a,WM Inferior occipito-frontal fascicle,0.8191846256441103
GM Primary motor cortex BA4a,WM Optic radiation,0.5840758590920373
GM Primary motor cortex BA4a,WM Superior longitudinal fascicle,0.4634897037485439
GM Primary motor cortex BA4a,WM Superior occipito-frontal fascicle,0.17662487989545106
